-0.0604816,0.0171149,1.08622,-0.181203,-0.0840061,-0.979851
-0.0608504,0.0188494,1.08476,-0.178416,-0.106162,-0.978211
-0.0601468,0.0186355,1.08464,-0.182863,-0.104982,-0.977517
-0.0598634,0.0169104,1.085,-0.177522,-0.0869291,-0.98027
-0.0598634,0.0169104,1.085,-0.177522,-0.0869291,-0.98027
-0.0620194,0.0171156,1.08599,-0.157213,-0.0800004,-0.984319
-0.0619224,0.0163251,1.08667,-0.153213,-0.0690901,-0.985775
-0.0619224,0.0163251,1.08667,-0.153213,-0.0690901,-0.985775
-0.0619224,0.0163251,1.08667,-0.153213,-0.0690901,-0.985775
-0.0619224,0.0163251,1.08667,-0.153213,-0.0690901,-0.985775
-0.0610714,0.0143032,1.08754,-0.153771,-0.0391589,-0.98733
-0.0610714,0.0143032,1.08754,-0.153771,-0.0391589,-0.98733
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0616095,0.0139137,1.08757,-0.144002,-0.0274434,-0.989197
-0.0632252,0.0146844,1.08929,-0.112327,-0.0245602,-0.993368
-0.064219,0.0138356,1.08947,-0.094907,-0.0160433,-0.995357
-0.0686763,0.014364,1.08888,-0.00519228,-0.0162762,-0.999854
-0.0691136,0.0141027,1.08904,0.00795254,-0.0137629,-0.999874
-0.0709384,0.0140127,1.08889,0.0474574,-0.0156747,-0.99875
-0.0718606,0.0135195,1.08895,0.0621423,-0.0116479,-0.997999
-0.0725126,0.0127721,1.08869,0.0725616,-0.00557888,-0.997348
-0.0730071,0.0133035,1.08848,0.0806394,-0.0105615,-0.996687
-0.0730071,0.0133035,1.08848,0.0806394,-0.0105615,-0.996687
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.072132,0.0148302,1.08802,0.0846629,-0.0249605,-0.996097
-0.0744918,0.0163343,1.08362,0.129083,-0.0457211,-0.990579
-0.0745695,0.0124671,1.08291,0.137885,-0.0116894,-0.990379
-0.0745201,0.0112093,1.08292,0.138175,-0.00119005,-0.990407
-0.0744279,0.0106367,1.08304,0.14079,0.0159248,-0.989911
-0.0747608,0.0107822,1.08318,0.145111,0.0184041,-0.989244
-0.0747608,0.0107822,1.08318,0.145111,0.0184041,-0.989244
-0.0755429,0.0115127,1.08384,0.160597,0.0286584,-0.986604
-0.0755429,0.0115127,1.08384,0.160597,0.0286584,-0.986604
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0734782,0.0104261,1.08055,0.151095,0.0443035,-0.987526
-0.0724313,0.012182,1.08038,0.155975,0.0391081,-0.986986
-0.0724313,0.012182,1.08038,0.155975,0.0391081,-0.986986
-0.0724313,0.012182,1.08038,0.155975,0.0391081,-0.986986
-0.0763503,0.0115501,1.08018,0.230081,0.0352469,-0.972533
-0.0778185,0.0119686,1.07974,0.257683,0.0350217,-0.965595
-0.077845,0.0125296,1.07975,0.276522,0.0252033,-0.960677
-0.0779543,0.0128903,1.07953,0.281857,0.0207607,-0.959232
-0.0778937,0.0137824,1.07932,0.286519,0.011223,-0.958009
-0.0787201,0.0137584,1.0784,0.296225,0.00950439,-0.955071
-0.0787201,0.0137584,1.0784,0.296225,0.00950439,-0.955071
-0.082133,0.0143231,1.07703,0.336181,0.00597499,-0.941778
-0.082279,0.0140367,1.07693,0.340277,0.00736053,-0.940297
-0.0823165,0.0150868,1.07681,0.343565,-0.00321469,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0823165,0.0150868,1.07681,0.343565,-0.0032147,-0.939123
-0.0827481,0.0155824,1.07534,0.349194,-0.0136442,-0.936951
-0.0821413,0.0162256,1.07527,0.337833,-0.0239752,-0.940901
-0.0816258,0.0158367,1.07639,0.329705,-0.0296274,-0.943619
-0.0822057,0.0150489,1.07591,0.329713,-0.0249382,-0.943752
-0.0819138,0.0142516,1.07634,0.314543,-0.0229322,-0.948966
-0.0818451,0.0138424,1.07677,0.304647,-0.0221559,-0.952208
-0.08185,0.0150341,1.07766,0.278626,-0.0385602,-0.959625
-0.0811681,0.0150069,1.07845,0.264008,-0.0408249,-0.963656
-0.0800608,0.0156226,1.07864,0.25002,-0.0489485,-0.967003
-0.0800305,0.0146273,1.07855,0.243785,-0.0429242,-0.968879
-0.0777399,0.0147571,1.07899,0.219668,-0.0457904,-0.974499
-0.0762331,0.0151486,1.07974,0.180716,-0.0626882,-0.981535
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0760687,0.0147272,1.07979,0.176844,-0.0598007,-0.982421
-0.0778448,0.0149308,1.08013,0.180119,-0.0669501,-0.981364
-0.0778448,0.0149308,1.08013,0.180119,-0.0669501,-0.981364
-0.0778448,0.0149308,1.08013,0.180119,-0.0669501,-0.981364
-0.0778448,0.0149308,1.08013,0.180119,-0.0669501,-0.981364
-0.0778448,0.0149308,1.08013,0.180119,-0.0669501,-0.981364
-0.0796163,0.0161684,1.08045,0.179689,-0.0786074,-0.980578
-0.0796163,0.0161684,1.08045,0.179689,-0.0786074,-0.980578
-0.0796163,0.0161684,1.08045,0.179689,-0.0786074,-0.980578
-0.0770354,0.0154905,1.0813,0.133811,-0.0864623,-0.987228
-0.0746173,0.0165249,1.08191,0.107196,-0.0979261,-0.989404
-0.0746173,0.0165249,1.08191,0.107196,-0.0979261,-0.989404
-0.0746173,0.0165249,1.08191,0.107196,-0.0979261,-0.989404
-0.0746173,0.0165249,1.08191,0.107196,-0.0979261,-0.989404
-0.0675201,0.0215577,1.07944,-0.0504575,-0.118745,-0.991642
-0.0672105,0.0178963,1.08018,-0.0536603,-0.0989278,-0.993647
-0.0670728,0.0159225,1.08096,-0.0537884,-0.0877814,-0.994687
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0671231,0.0156314,1.08162,-0.0540933,-0.0868072,-0.994756
-0.0679319,0.0155386,1.08253,-0.048659,-0.086882,-0.99503
-0.0683919,0.0153832,1.08303,-0.0453843,-0.0859392,-0.995266
-0.0683919,0.0153832,1.08303,-0.0453843,-0.0859392,-0.995266
-0.0683919,0.0153832,1.08303,-0.0453843,-0.0859392,-0.995266
-0.0683919,0.0153832,1.08303,-0.0453843,-0.0859392,-0.995266
-0.0683919,0.0153832,1.08303,-0.0453843,-0.0859392,-0.995266
-0.0683997,0.0135323,1.08279,-0.0442706,-0.0628808,-0.997039
-0.0672703,0.0139349,1.08285,-0.0528269,-0.0629598,-0.996617
-0.0668581,0.0123374,1.08231,-0.0557085,-0.0452072,-0.997423
-0.0679126,0.0115082,1.08216,-0.0451131,-0.0331121,-0.998433
-0.069208,0.011988,1.08172,-0.0348947,-0.0263377,-0.999044
-0.0682905,0.0122202,1.08045,-0.0409589,-0.000798117,-0.999161
-0.0685478,0.0104693,1.07989,-0.03775,0.0309754,-0.998807
-0.0705909,0.0104136,1.0796,-0.0155906,0.0445822,-0.998884
-0.0714446,0.0105193,1.08019,-0.00324205,0.0604867,-0.998164
-0.0718109,0.0106533,1.08034,0.00523358,0.0770229,-0.997016
-0.0707819,0.00961574,1.08082,-0.0032285,0.0865882,-0.996239
-0.0712411,0.00796493,1.08146,0.00064486,0.102597,-0.994723
-0.0707591,0.00840101,1.0809,-0.003727,0.111743,-0.99373
-0.0720173,0.00783816,1.08149,0.00792266,0.121264,-0.992589
-0.0725922,0.00720869,1.08194,0.0135865,0.130855,-0.991308
-0.0711237,0.0087171,1.08257,0.00434951,0.144921,-0.989434
-0.0718369,0.00835133,1.08287,0.0104518,0.150353,-0.988577
-0.0721116,0.00861896,1.08358,0.0136742,0.150622,-0.988497
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0721255,0.00886922,1.08375,0.0142099,0.14987,-0.988604
-0.0726717,0.00945026,1.08522,0.0151148,0.145532,-0.989238
-0.0739575,0.00969436,1.08616,0.0237294,0.143535,-0.989361
-0.0736719,0.00941581,1.08654,0.0183082,0.130911,-0.991225
-0.0737309,0.0105529,1.08675,0.0184361,0.115848,-0.993096
-0.0735506,0.0115903,1.08625,0.0141159,0.0910419,-0.995747
-0.0725379,0.0114089,1.08531,0.00643205,0.0742944,-0.997216
-0.0732916,0.0124289,1.0848,0.0128092,0.0479807,-0.998766
-0.0732118,0.0118869,1.08321,0.0122445,0.0455748,-0.998886
-0.072991,0.0125105,1.08291,0.0103723,0.0273448,-0.999572
-0.0722312,0.0121367,1.0823,0.00251254,0.0137861,-0.999902
-0.0718296,0.0125753,1.0819,-0.00180718,0.00327762,-0.999993
-0.0716614,0.0134795,1.08268,-0.00426615,-0.0234621,-0.999716
-0.0719842,0.0148605,1.08242,-0.00188584,-0.0432737,-0.999061
-0.0720868,0.0166519,1.08188,0.00137922,-0.063399,-0.997987
-0.0721372,0.0163257,1.0815,0.00216281,-0.0651426,-0.997874
-0.0730392,0.0160561,1.08118,0.0136923,-0.0724549,-0.997278
-0.0716469,0.0168375,1.08092,0.00390171,-0.0890418,-0.99602
-0.0716469,0.0168375,1.08092,0.00390171,-0.0890418,-0.99602
-0.0719068,0.0166547,1.08072,0.0046309,-0.0954968,-0.995419
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0712769,0.0169205,1.08056,-0.00122059,-0.103646,-0.994614
-0.0720544,0.0187493,1.07929,0.00491662,-0.12911,-0.991618
-0.0720544,0.0187493,1.07929,0.00491662,-0.12911,-0.991618
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0711827,0.0200387,1.07895,-0.00269971,-0.145848,-0.989303
-0.0721314,0.0190072,1.07984,0.00260644,-0.136709,-0.990608
-0.0727887,0.0184528,1.08005,0.00728731,-0.132612,-0.991141
-0.0727887,0.0184528,1.08005,0.00728731,-0.132612,-0.991141
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0732578,0.0176539,1.0802,0.0107504,-0.128473,-0.991655
-0.0736551,0.0172186,1.08139,0.0037105,-0.119538,-0.992823
-0.0736551,0.0172186,1.08139,0.0037105,-0.119538,-0.992823
-0.0736551,0.0172186,1.08139,0.0037105,-0.119538,-0.992823
-0.0748379,0.0162969,1.08161,0.00389455,-0.10815,-0.994127
-0.0747902,0.0166521,1.08144,-0.0222504,-0.108573,-0.993839
-0.0737746,0.0162856,1.08125,-0.0335543,-0.106325,-0.993765
-0.0742458,0.0155221,1.08096,-0.046135,-0.101296,-0.993786
-0.0734527,0.0153513,1.08107,-0.0566923,-0.100031,-0.993368
-0.069462,0.0153466,1.08127,-0.11112,-0.0996195,-0.988801
-0.0689837,0.0160308,1.08128,-0.13069,-0.10174,-0.986189
-0.0688203,0.0151049,1.08185,-0.134981,-0.0947396,-0.986309
