0.101872,-0.0331737,0.996691,5,0,10
0.100214,-0.028474,0.998289,0,0,10
0.101607,-0.0259337,0.998512,0,0,5
0.100951,-0.0245622,0.999061,0,0,5
0.101365,-0.0242013,0.999076,0,0,5
0.101452,-0.0264962,0.994616,0,0,10
0.101869,-0.0264163,0.994268,0,0,10
0.102142,-0.0256159,0.993953,0,0,10
0.102694,-0.0261045,0.992401,0,0,10
0.103446,-0.028725,0.987949,0,0,10
0.103924,-0.0296846,0.985308,0,0,10
0.104957,-0.0295137,0.983747,0,0,10
0.10598,-0.0310558,0.980327,0,0,10
0.105087,-0.0312167,0.980245,0,0,5
0.107844,-0.0325456,0.979461,0,0,10
0.109448,-0.0331688,0.97874,0,0,10
0.110783,-0.0327617,0.978961,0,0,10
0.110538,-0.0324455,0.978615,0,0,10
0.10984,-0.0324081,0.976057,0,0,10
0.110767,-0.0324907,0.973409,0,0,10
0.111082,-0.0325343,0.970873,0,0,10
0.11463,-0.032229,0.96979,0,0,10
0.119359,-0.0337125,0.966462,0,0,10
0.120544,-0.0341573,0.9649,0,0,10
0.134004,-0.0336402,0.959029,0,0,10
0.143756,-0.0338129,0.954311,0,0,10
0.155024,-0.0350875,0.949702,0,0,15
0.170188,-0.0366843,0.946802,0,0,15
0.185515,-0.0385738,0.943489,0,0,15
0.190953,-0.0382632,0.942964,0,0,10
0.217278,-0.0388742,0.938671,0,0,20
0.232613,-0.0405327,0.93649,0,-5,20
0.248949,-0.0422736,0.934698,0,-5,25
0.265379,-0.044524,0.930467,0,-5,25
0.307163,-0.0564014,0.927824,0,0,25
0.322123,-0.0574102,0.925869,0,0,25
0.337268,-0.0603768,0.922515,0,0,25
0.350865,-0.0648078,0.923059,0,0,25
0.362656,-0.0694944,0.923924,0,0,25
0.37628,-0.0713875,0.924457,0,0,25
0.395575,-0.0765773,0.924256,0,0,25
0.401109,-0.0778529,0.926531,5,0,25
0.400592,-0.0776089,0.928444,0,0,25
0.397806,-0.0772999,0.926261,0,-5,30
0.389115,-0.076306,0.928059,0,0,25
0.378792,-0.0731533,0.93198,0,0,20
0.373108,-0.0712503,0.932867,0,0,25
0.336823,-0.0674198,0.938919,0,-5,20
0.315448,-0.0645079,0.941718,0,0,15
0.295753,-0.061713,0.942724,0,0,15
0.276723,-0.0600812,0.942971,0,0,10
0.242476,-0.0545669,0.944179,-5,0,10
0.226346,-0.0521295,0.94214,0,0,10
0.219157,-0.0483866,0.940751,0,0,10
0.194514,-0.0449711,0.936207,0,0,10
0.183162,-0.0413657,0.931488,0,0,15
0.173082,-0.0391254,0.92806,-5,0,15
0.166672,-0.0379843,0.922715,0,0,15
0.152996,-0.0340403,0.913758,0,0,10
0.151135,-0.0292631,0.911972,-5,0,15
0.14588,-0.0223406,0.904453,-5,0,10
0.148784,-0.0156371,0.901401,-5,0,10
0.165044,0.00407317,0.898486,-5,0,15
0.175106,0.016171,0.896586,-10,0,15
0.186386,0.0273306,0.894227,-10,0,15
0.196936,0.0365994,0.891503,-10,0,20
0.210094,0.0436373,0.887861,-10,5,20
0.223038,0.0543555,0.887232,-10,10,20
0.236014,0.0642174,0.882844,-10,10,20
0.246541,0.0729318,0.878914,-10,10,20
0.255452,0.0812839,0.875871,-15,5,20
0.261198,0.0899335,0.87348,-15,5,20
0.265606,0.097793,0.872533,-15,5,20
0.267748,0.105556,0.869855,-15,5,20
0.268086,0.110747,0.868328,-15,5,20
0.265694,0.111703,0.869322,-15,5,15
0.261004,0.112746,0.871074,-15,5,15
0.255127,0.113103,0.874029,-15,5,15
0.246959,0.112648,0.877286,-15,5,10
0.239414,0.111893,0.881065,-15,5,10
0.237325,0.112352,0.88213,-15,5,15
0.215818,0.109862,0.883955,-15,5,10
0.199904,0.106308,0.883846,-15,5,5
0.194363,0.104478,0.884649,-15,5,10
0.16466,0.0989798,0.884251,-15,5,0
0.146631,0.0947754,0.883415,-15,5,0
0.132994,0.0907915,0.883381,-15,0,0
0.117847,0.0870249,0.885035,-15,0,0
0.102461,0.0818816,0.886684,-15,0,-5
0.0874589,0.0756585,0.890307,-15,0,-5
0.0703006,0.0692052,0.895901,-15,0,-10
0.0481829,0.0608414,0.899706,-15,0,-10
0.0340579,0.0498278,0.907031,-15,0,-10
0.0196645,0.0315097,0.929953,-10,0,-10
0.017513,0.0213395,0.941101,-10,0,-5
0.0173019,0.0108282,0.95448,-10,-5,-5
0.0195732,-0.00268813,0.966751,-5,0,-5
0.0267454,-0.0162294,0.979931,-5,0,-5
0.033309,-0.0307317,0.992292,-5,0,-5
0.0417259,-0.0443491,1.00378,-5,0,0
0.0446599,-0.0515087,1.01061,-5,0,0
0.0566067,-0.0628791,1.02778,-5,0,0
0.0614998,-0.0707141,1.0396,-5,0,0
0.0659574,-0.0747236,1.05277,-5,0,0
0.0709122,-0.0761928,1.06538,-5,0,5
